Recibido INFORM de : [00-16-D3-A1-BD-64] || FECHA: Wed Nov 19 15:52:15 COT 2014
Se envió DHCP_ACK unicast a: [00-16-D3-A1-BD-64] con la IP: [169.254.186.162] || FECHA: Wed Nov 19 15:52:16 COT 2014
Recibido INFORM de : [00-1A-73-68-C3-F5] || FECHA: Wed Nov 19 15:52:16 COT 2014
Recibido DISCOVERY de: [00-25-11-3F-B0-92] || FECHA: Wed Nov 19 15:52:27 COT 2014
Recibido DISCOVERY de: [00-16-D3-A1-BD-64] || FECHA: Wed Nov 19 15:52:57 COT 2014
Recibido DISCOVERY de: [00-25-11-3F-B0-92] || FECHA: Wed Nov 19 15:52:59 COT 2014
Recibido DISCOVERY de: [00-25-11-3F-B0-92] || FECHA: Wed Nov 19 15:53:03 COT 2014
Recibido DISCOVERY de: [00-25-11-3F-B0-92] || FECHA: Wed Nov 19 15:53:11 COT 2014
Recibido DISCOVERY de: [00-16-D3-A1-BD-64] || FECHA: Wed Nov 19 15:53:13 COT 2014
Recibido DISCOVERY de: [00-25-11-3F-B0-92] || FECHA: Wed Nov 19 15:53:26 COT 2014
Recibido DISCOVERY de: [00-16-D3-A1-BD-64] || FECHA: Wed Nov 19 15:53:45 COT 2014
Recibido DISCOVERY de: [00-16-D3-A1-BD-64] || FECHA: Wed Nov 19 15:53:48 COT 2014
Recibido DISCOVERY de: [00-16-D3-A1-BD-64] || FECHA: Wed Nov 19 15:53:55 COT 2014
Recibido INFORM de : [00-1A-73-68-C3-F5] || FECHA: Wed Nov 19 15:54:04 COT 2014
Recibido DISCOVERY de: [00-16-D3-A1-BD-64] || FECHA: Wed Nov 19 15:54:11 COT 2014
Recibido DISCOVERY de: [00-25-11-3F-B0-92] || FECHA: Wed Nov 19 15:56:15 COT 2014
Se envió DHCP_OFFFER a: [00-25-11-3F-B0-92] con la IP: [169.254.186.161] || FECHA: Wed Nov 19 15:56:16 COT 2014
Recibido REQUEST de: [00-25-11-3F-B0-92] || FECHA: Wed Nov 19 15:56:16 COT 2014
Se envió DHCP_ACK a: [00-25-11-3F-B0-92] con la IP: [169.254.186.161] || FECHA: Wed Nov 19 15:56:16 COT 2014
Recibido INFORM de : [00-25-11-3F-B0-92] || FECHA: Wed Nov 19 15:56:19 COT 2014
Se envió DHCP_ACK unicast a: [00-25-11-3F-B0-92] con la IP: [169.254.186.161] || FECHA: Wed Nov 19 15:56:19 COT 2014
Recibido REQUEST de: [00-25-11-3F-B0-92] || FECHA: Wed Nov 19 15:56:30 COT 2014
Se envió DHCP_ACK a: [00-25-11-3F-B0-92] con la IP: [169.254.186.161] || FECHA: Wed Nov 19 15:56:30 COT 2014
Recibido REQUEST de: [00-25-11-3F-B0-92] || FECHA: Wed Nov 19 15:56:45 COT 2014
Se envió DHCP_ACK a: [00-25-11-3F-B0-92] con la IP: [169.254.186.161] || FECHA: Wed Nov 19 15:56:45 COT 2014
Recibido DISCOVERY de: [00-25-11-3F-B0-92] || FECHA: Wed Nov 19 15:58:57 COT 2014
Se envió DHCP_OFFFER a: [00-25-11-3F-B0-92] con la IP: [169.254.186.161] || FECHA: Wed Nov 19 15:58:57 COT 2014
Recibido REQUEST de: [00-25-11-3F-B0-92] || FECHA: Wed Nov 19 15:58:57 COT 2014
Se envió DHCP_ACK a: [00-25-11-3F-B0-92] con la IP: [169.254.186.161] || FECHA: Wed Nov 19 15:58:57 COT 2014
Recibido INFORM de : [00-25-11-3F-B0-92] || FECHA: Wed Nov 19 15:59:01 COT 2014
Se envió DHCP_ACK unicast a: [00-25-11-3F-B0-92] con la IP: [169.254.186.161] || FECHA: Wed Nov 19 15:59:01 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Wed Nov 19 23:35:48 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Wed Nov 19 23:41:01 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Wed Nov 19 23:42:42 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Wed Nov 19 23:44:21 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Wed Nov 19 23:44:56 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Wed Nov 19 23:46:51 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Wed Nov 19 23:52:25 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Wed Nov 19 23:52:25 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Wed Nov 19 23:52:40 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Wed Nov 19 23:52:40 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Wed Nov 19 23:52:55 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Wed Nov 19 23:52:55 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Wed Nov 19 23:53:10 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Wed Nov 19 23:53:11 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Wed Nov 19 23:53:17 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Wed Nov 19 23:53:17 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Wed Nov 19 23:53:32 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Wed Nov 19 23:53:33 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Wed Nov 19 23:54:49 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Wed Nov 19 23:54:50 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Wed Nov 19 23:56:30 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Wed Nov 19 23:56:30 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Wed Nov 19 23:57:47 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Wed Nov 19 23:57:48 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Wed Nov 19 23:59:58 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Wed Nov 19 23:59:58 COT 2014
Recibido DISCOVERY de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:01:13 COT 2014
Se envió DHCP_OFFFER a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:01:13 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:01:14 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:01:15 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:06:19 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:06:19 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:06:34 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:06:34 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:06:49 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:06:49 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:07:04 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:07:04 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:07:19 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:07:20 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:07:35 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:07:35 COT 2014
Recibido DISCOVERY de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:08:49 COT 2014
Se envió DHCP_OFFFER a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:08:49 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:08:50 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:08:53 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:11:54 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:11:54 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:12:10 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:12:10 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:12:25 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:12:25 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:12:40 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:12:40 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:12:55 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:12:55 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:13:10 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:13:10 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:13:25 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:13:25 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:13:40 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:13:40 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:13:55 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:13:55 COT 2014
Recibido DISCOVERY de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:15:10 COT 2014
Se envió DHCP_OFFFER a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:15:11 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:15:11 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:15:12 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:15:27 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:15:28 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:15:43 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:15:43 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:15:58 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:15:58 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:16:13 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:16:13 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:16:28 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:16:28 COT 2014
Recibido DISCOVERY de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:17:43 COT 2014
Se envió DHCP_OFFFER a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:17:43 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:17:44 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:17:44 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:17:59 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:17:59 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:18:15 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:18:15 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:18:30 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:18:30 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:18:45 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:18:45 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:19:00 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:19:00 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:19:15 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:19:15 COT 2014
Recibido DISCOVERY de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:20:30 COT 2014
Se envió DHCP_OFFFER a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:20:30 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:20:32 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:20:32 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:20:47 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:20:47 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:21:03 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:21:03 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:21:18 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:21:18 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:21:33 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:21:33 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:21:48 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:21:48 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:22:03 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:22:03 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:22:18 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:22:18 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:22:33 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:22:33 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:22:48 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:22:48 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:23:03 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:23:03 COT 2014
Recibido INFORM de : [00-1A-73-68-C3-F5] || FECHA: Thu Nov 20 00:23:57 COT 2014
Se envió DHCP_ACK unicast a: [00-1A-73-68-C3-F5] con la IP: [192.168.0.22] || FECHA: Thu Nov 20 00:23:57 COT 2014
Recibido DISCOVERY de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:24:18 COT 2014
Se envió DHCP_OFFFER a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:24:18 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:24:19 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:24:19 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:24:34 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:24:34 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:24:49 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:24:50 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:25:05 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:25:05 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:25:20 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:25:20 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:25:35 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:25:35 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:25:50 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:25:50 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:26:05 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:26:05 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:26:20 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:26:20 COT 2014
Recibido DISCOVERY de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:27:35 COT 2014
Se envió DHCP_OFFFER a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:27:35 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:27:36 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:27:36 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:27:51 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:27:51 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:28:06 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:28:06 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:28:21 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:28:21 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:28:36 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:28:36 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:28:51 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:28:51 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:29:06 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:29:06 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:29:21 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:29:21 COT 2014
Recibido DISCOVERY de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:30:37 COT 2014
Se envió DHCP_OFFFER a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:30:37 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:30:38 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:30:38 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:30:54 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:30:54 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:31:09 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:31:09 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:31:24 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:31:24 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:31:39 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:31:39 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:31:54 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:31:54 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:32:09 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:32:09 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:32:24 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:32:24 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:32:39 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:32:39 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:32:54 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:32:54 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:33:09 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:33:09 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:33:24 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:33:24 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:33:39 COT 2014
Se envió DHCP_ACK a: [AC-FD-EC-C1-C8-6F] con la IP: [192.168.0.11] || FECHA: Thu Nov 20 00:33:39 COT 2014
Recibido REQUEST de: [AC-FD-EC-C1-C8-6F] || FECHA: Thu Nov 20 00:33:54 COT 2014
